"ID","è≥ë¯",S1TTL,S2TTL,S3TTL,S4TTL,S5TTL,S6TTL,STTL,101,102,103,104,105,111,112,113,114,115,116,117,118,119,1110,1111,1112,1113,1114,1115,1116,1117,1118,1119,1120,1121,1122,1123,1124,1125,1126,1127,1128,1129,1131,1132,1133,1135,1136,1137,1138,1139,1140,1141,1142,1143,1144,1145,1146,1147,1148,1149,1150,1151,P1TTL,P2TTL,P3TTL,P4TTL,P5TTL,P6TTL,PTTL,201,202,203,204,205,206,207,208,211,212,214,219,O1TTL,O2TTL,O3TTL,O4TTL,O5TTL,O6TTL,OTTL,301,302,303,1111,1121,2111,2131,3111,3131,4111,4121,4131,5111,5121,6111,6121
22-28-0016-15,1.00,5.0,7.0,9.0,20.0,19.0,14.0,74.0,0,0,12.3,0,0,2,1,642,612,70,1,1,1,2,1,2,2,2,2,3,10,85,3,61,0,0,1,1,2,3,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,0,0,0,488,488,0,0,0,0,21.0,11.6,5.8,22.8,9.2,22.6,93.0,14,6.4,1.2,63.6,0,36,1,1,3,3.2,2.8,0,,,,,,,,,,
22-28-0016-16,1.00,5.0,6.0,6.0,14.0,15.0,14.0,60.0,0,0,7.46,1.87,5.6,1,1,642,612,78.2,1,2,1,1,1,2,2,2,2,3,8,88.2,11.6,40,0,39,0,2,2,4,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,0,0,0,536,445,0,0,0,0,16.6,13.4,11.6,23.0,10.2,21.6,96.4,7.8,7.6,1,77,0,57,1,1,2,2.6,2,0,,,,,,,,,,
22-28-0016-17,1.00,8.0,10.0,12.0,22.0,19.0,14.0,85.0,0,1.37,2.74,0,5.48,1,1,642,12,77.2,1,1,1,2,1,2,2,2,2,3,12,71.7,17.7,33,0,33,1,1,2,6,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,27.97,5.76,5.76,730,730,0,0,0,0,16.8,10.8,6.2,22.6,9.6,20.6,86.6,15,4.8,1.2,68.6,0,34,1,1,1.8,2.4,2.4,0,,,,,,,,,,
22-28-0020-01,1.00,5.0,10.0,13.0,22.0,15.0,14.0,79.0,0,0,0.91,0.91,1.81,2,1,560,446,75.6,1,1,1,1,2,2,2,2,2,1,46,69.6,6.29,31.8,0,30,3,1,3,8,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,30.2,8.6,0,2204,250,1296,0,0,0,19.2,15.2,11.2,25.6,10.4,21.6,103.2,5.8,4.2,1.6,64,0,39,1,1,3,3.2,3.4,0,5.3,5.6,2.5,7.1,4.8,5.0,30.2,55.735294117647,1.1764705882353,12.029411764706,2.82,2.50,2.79,2.76,1.65,0.82,2.06,2.47,2.56,2.35,2.41,2.53,2.50
22-28-0020-02,1.00,6.0,12.0,12.0,23.0,17.0,13.0,83.0,0.85,0,0,0,1.2,2,1,560,560,75.6,1,1,1,2,2,1,2,2,2,1,50,0,7.9,32.11,0,32,3,1,3,8,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,31.8,0,0,2508,470,847,3400000,2270000,1080000,16.2,14.0,6.5,18.8,8.0,17.5,81.0,11.125,7.875,1.5,51.5,0,22.5,1,1,2.75,2.5,3.5,0,5.3,5.6,1.4,7.7,4.7,5.4,30.2,41.606060606061,1.9393939393939,9.2727272727273,2.82,2.48,2.82,2.76,1.30,0.12,2.58,2.52,2.64,2.21,2.52,2.73,2.67
22-28-0020-03,1.00,6.0,9.0,12.0,24.0,18.0,13.0,82.0,1.58,0,0,0,0,2,5,560,456,0,1,1,1,2,1,2,2,2,1,1,50,76.7,13.22,30.86,0,32,3,2,3,8,1,1,1,2,1,1,1,1,2,2,1,2,2,2,1,31.2,9.4,0,2527,366,1144,0,0,0,17.0,15.5,13.0,27.0,11.5,22.0,106.0,4,4,2,80,0,20,1,1.5,4,3.5,3.5,0,5.0,5.7,2.6,7.9,5.1,4.8,31.0,63.6,1.3666666666667,13.866666666667,2.57,2.47,2.83,2.83,1.93,0.63,2.67,2.50,2.70,2.43,2.63,2.60,2.23
22-28-0020-04,1.00,5.0,11.0,10.0,23.0,18.0,13.0,80.0,2.53,0.36,0.36,1.45,2.53,2,2,0,0,0,1,1,1,0,2,2,2,2,2,1,50,7585,10,28445,0,30,624,1,3,8,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,0,0,0,2764,204,1552,0,0,0,20.0,16.3,8.7,22.3,10.0,20.7,98.0,10.333333333333,2.6666666666667,1.3333333333333,69.333333333333,0,36.666666666667,1,1,2.6666666666667,3,2,0,5.4,5.6,2.8,7.6,5.2,5.0,31.7,57.295454545455,1.3181818181818,14.795454545455,2.73,2.70,2.89,2.73,1.98,0.80,2.57,2.57,2.50,2.55,2.61,2.84,2.20
22-28-0020-05,1.00,7.0,12.0,12.0,25.0,18.0,12.0,86.0,0.38,0.76,0,0.76,0.76,2,2,560,442,75.69,1,2,1,1,1,2,2,2,2,1,50,81.27,7.975,32.645,0,33,5.46,1,1,8,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,30.1,8.5,0,2638,248,712,0,0,0,20.8,14.4,12.8,23.8,10.0,20.2,102.0,16.5,11.75,0.75,75,0,35,1,1,2,2,2.25,0,5.8,5.7,2.5,7.7,5.3,5.5,32.5,65.714285714286,1.1714285714286,8.2857142857143,2.89,2.89,2.94,2.71,1.74,0.77,2.51,2.57,2.57,2.66,2.69,2.89,2.66
22-28-0020-06,1.00,4.0,12.0,12.0,21.0,15.0,13.0,77.0,1.62,0.54,0,0.54,0,2,1,560,456,75.6,1,1,1,1,2,2,2,2,2,1,50,87.7,17.7,0,0,0,5.825,2,3,8,1,1,1,2,1,1,1,1,2,2,1,2,2,2,1,30.7,9.19,0,1857,315,554,0,0,0,17.0,16.0,15.0,23.0,6.0,19.0,96.0,2,2,1,50,0,90,1,1,2,2,2,0,5.3,5.7,2.2,7.7,5.2,5.2,31.3,63.6875,1.3125,18.28125,2.59,2.72,2.91,2.78,1.88,0.34,2.41,2.59,2.69,2.47,2.78,2.69,2.50
22-28-0020-07,1.00,5.0,8.0,10.0,18.0,15.0,10.0,66.0,1.2,0,0,0.8,0,2,5,560,448,75.69,1,1,1,2,1,2,2,2,2,1,50,74.21,8.03,34.2,0,34,7.01,1,3,8,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,34,9.2,9.91,2503,559,1077,0,0,0,18.8,15.6,10.0,22.0,9.0,20.6,96.0,9.4,3.2,1.6,64,0,644,1,1.2,3.4,3.2,3.4,0,5.3,5.7,2.3,6.9,4.6,5.6,30.5,46.142857142857,1.469387755102,5.4591836734694,2.78,2.55,2.92,2.80,1.84,0.51,1.82,2.55,2.53,2.22,2.41,2.76,2.86
22-28-0020-08,1.00,8.0,12.0,13.0,26.0,24.0,14.0,97.0,1.77,0,0,1.41,0,2,2,560,560,75.09,1,1,1,2,1,2,2,2,2,1,50,77.64,9.2,29,0,30,11,2,3,8,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,28,0,0,2831,249,1552,0,0,0,18.8,12.6,7.6,20.2,9.0,21.2,89.4,8.8,3.2,1.6,57.2,0,21,1,1,2.6,2.6,2.8,0,5.8,5.5,3.0,8.2,5.4,5.5,33.3,55.5,1.4375,14.875,2.81,2.94,2.72,2.81,2.00,0.97,2.75,2.63,2.78,2.63,2.78,2.84,2.66
22-28-0020-09,1.00,8.0,12.0,11.0,22.0,19.0,13.0,85.0,1.28,0,0,3.2,1.28,2,2,560,452,78,1,1,1,1,2,2,2,2,2,1,50,78,9,31.6,0,32,5.01,2,3,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,26,8,10,1562,331,583,0,0,0,20.0,16.8,13.4,24.6,10.2,21.4,106.4,13,5,1.4,66,0,74,1.4,1,2.4,2.2,2.4,0,4.9,5.4,2.9,7.0,4.7,5.1,30.0,67.117647058824,1.2058823529412,14.529411764706,2.59,2.29,2.68,2.71,2.03,0.85,2.21,2.35,2.47,2.12,2.62,2.71,2.35
22-28-0020-10,1.00,6.0,10.0,14.0,22.0,22.0,15.0,89.0,0.41,0.82,0,0,2.88,2,1,560,456,88,1,1,1,1,2,2,1,2,2,1,46,80,5,38,0,39,2,2,3,8,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,32,8,0,2433,1216,973,0,0,0,18.0,13.5,12.5,17.5,7.0,19.0,87.5,5.5,1,1.5,5,0,22.5,1,1,4,3.5,3,0,5.7,5.8,4.2,8.6,5.1,5.6,35.0,10.541666666667,1.375,7.0833333333333,2.83,2.88,2.92,2.83,2.63,1.63,2.88,2.92,2.83,2.54,2.58,2.88,2.71
22-28-0020-11,1.00,6.0,12.0,7.0,14.0,17.0,16.0,72.0,0,0,3.1,0,1.03,2,2,560,452,849,1,1,1,2,2,2,1,2,2,3,18,97,42,3792,0,42,1,2,3,8,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,318,98,0,968,912,0,0,0,0,17.2,13.8,13.8,22.5,11.0,22.0,100.2,11.5,4.25,1,0.25,0,47.5,1,1,3.75,3.25,3.5,0,,,,,,,,,,
22-28-0020-12,1.00,6.0,10.0,9.0,21.0,20.0,14.0,80.0,0,0,0,0,0,2,2,560,502,76,1,1,1,2,2,2,1,2,2,9,24,83,3,30,0,33,1,2,3,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,30,9,0,1494,1494,0,0,0,0,16.4,10.0,12.4,10.4,7.6,17.6,74.4,3.6,2.6,1.6,0.2,3.6,26,1,1,2,2.8,2.6,0,,,,,,,,,,
22-28-0021-01,1.00,5.0,9.0,12.0,22.0,16.0,9.0,73.0,2.1,0,1.05,0,2.8,2,2,310,300,79.3,1,2,1,1,2,2,2,2,2,1,50,77.8,13.6,32,0,32,6,2,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1,29.3,5,0,2856,837,1279,0,0,0,19.2,13.4,9.2,18.4,8.8,19.0,88.0,8.94,2.94,1,74,0,39,1,1,2.2,2,2.6,0,4.8,5.1,2.1,6.7,4.3,5.1,28.0,57.516129032258,1.1290322580645,14.032258064516,2.48,2.32,2.65,2.42,1.48,0.58,2.10,2.23,2.39,1.90,2.39,2.65,2.45
22-28-0021-02,1.00,5.0,7.0,4.0,14.0,16.0,12.0,58.0,4.41,0.37,0.37,1.1,2.57,2,2,282,274,72.17,1,2,1,1,2,2,2,2,2,1,50,77.2,12.3,31,0,32,4.55,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1,0,0,0,2719,774,837,0,0,0,20.6,13.8,10.2,23.0,10.0,22.0,99.6,9,3.4,1.4,73,0,69,1,1,2,2.8,2.8,0,5.0,5.5,2.1,6.8,4.6,4.7,28.7,64.486486486486,1.3783783783784,8.7567567567568,2.62,2.41,2.84,2.62,1.59,0.51,2.00,2.41,2.35,2.14,2.49,2.38,2.32
22-28-0021-03,1.00,6.0,10.0,13.0,22.0,21.0,15.0,87.0,0,0,2.05,0,24.64,2,2,270,250,75,1,2,1,1,1,2,2,2,2,3,8,79.8,0,32,0,32,1,2,1,9,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,0,0,0,487,391,5,0,0,0,18.2,12.0,11.0,25.0,9.0,20.4,95.6,7.7,5.1,1.4,69.6,0,57,1,1,2.8,3,2.6,0,5.0,5.3,2.4,7.2,4.8,4.7,29.4,63.882352941176,1.2352941176471,12.058823529412,2.53,2.47,2.65,2.65,1.82,0.59,2.29,2.29,2.59,2.35,2.47,2.59,2.12
22-28-0021-04,1.00,5.0,8.0,8.0,14.0,13.0,12.0,60.0,0.67,0,1.33,1.33,1.33,2,1,281,249,84.2,1,1,1,2,1,2,2,2,2,1,50,79.6,17.5,32,0,32,0,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,30.4,0,0,2997,937,1332,0,0,0,20.8,14.8,8.6,25.8,10.2,21.8,102.0,7.25,5,1.5,80,0,52.5,1,1,2.25,2.25,2.75,0,5.1,5.4,1.8,7.2,4.5,5.1,29.1,58.346153846154,1.3461538461538,12.615384615385,2.69,2.42,2.69,2.69,1.19,0.58,2.62,2.46,2.15,2.15,2.31,2.65,2.46
22-28-0021-07,1.00,8.0,7.0,10.0,24.0,19.0,11.0,79.0,6.3,0,2.22,0.74,1.85,2,2,282,274,80.7,1,2,1,2,1,2,2,2,2,1,50,76.9,12.9,29.7,0,31,6.4,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,0,0,0,2700,1154,937,0,0,0,20.0,11.5,7.8,22.5,10.5,21.8,94.0,12,3.5,2,832.75,0,47.5,1,1,2.5,2.75,2.75,0,5.5,5.8,2.2,7.9,5.1,5.2,31.8,67.04,1.6,6.54,2.80,2.72,2.92,2.88,1.64,0.56,2.76,2.40,2.76,2.52,2.56,2.72,2.52
22-28-0021-11,1.00,5.0,6.0,3.0,15.0,17.0,12.0,58.0,1.77,2.12,1.06,1.06,1.77,2,2,284,250,72.17,1,2,1,2,1,2,2,2,2,1,50,83.5,16,33,0,33,4.65,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,0,0,0,2828,695,928,0,0,0,20.4,14.0,10.0,21.4,8.8,20.6,95.2,6,2.6,1.6,63.8,0,57,1,1,2.8,2.2,3,0,5.3,5.4,1.2,6.8,4.5,5.2,28.5,59.236842105263,1.6052631578947,12.789473684211,2.58,2.71,2.87,2.58,0.95,0.29,2.13,2.29,2.37,2.05,2.45,2.55,2.66
22-41-0001-06,1.00,6.0,8.0,11.0,18.0,14.0,15.0,72.0,0,0,0,0.62,0.62,1,1,604,534,70.35,1,1,1,2,1,2,2,2,2,1,37,70.1,16,24,0,24,2,1,1,3,1,1,1,2,1,2,1,1,2,2,1,2,2,2,1,36.5,11.1,10.2,1621,1277,207,0,0,0,17.4,14.4,8.0,18.4,10.0,15.4,83.6,6.6,3.3,1.8,63.2,0,48,1,1,2.8,3.2,2.4,0,5.9,6.0,3.0,8.4,5.5,5.4,34.1,68.724137931034,1.6896551724138,18.413793103448,3.00,2.90,3.00,2.97,2.10,0.90,2.93,2.83,2.66,2.83,2.66,2.86,2.52
22-41-0001-09,1.00,6.0,8.0,11.0,20.0,22.0,15.0,82.0,0,1.15,0,0,2.86,1,1,604,534,70.35,1,1,1,2,1,2,2,2,2,1,38,74,7.1,25,0,25,2,1,1,3,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,34.6,9.4,10.2,1746,602,811,0,0,0,16.6,12.8,11.8,22.0,8.6,18.6,90.4,9.4,4.4,1,62.4,0,57,1,1,2.8,3,2,0,5.5,5.6,3.7,7.7,5.3,5.2,33.0,66.6,1.3714285714286,13.142857142857,2.74,2.74,2.86,2.77,2.26,1.43,2.37,2.57,2.74,2.46,2.86,2.69,2.51
22-41-0001-10,1.00,8.0,12.0,12.0,22.0,24.0,15.0,93.0,0.96,0,0.48,0.48,3.38,1,1,604,534,70.35,1,1,1,1,2,2,2,2,2,1,45,59.4,8.8,26,0,25,2,1,1,3,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,32.4,8.3,10.2,2074,1010,838,0,0,0,19.8,14.8,10.8,19.4,8.6,17.4,90.8,8.4,3.8,1.6,64.4,0,50,1,1,2.2,2.8,2.8,0,5.3,5.3,3.1,7.7,4.8,5.1,31.2,58.578947368421,1.2105263157895,12.631578947368,2.71,2.55,2.63,2.66,2.11,0.95,2.68,2.42,2.55,2.26,2.55,2.68,2.42
22-41-0001-11,1.00,4.0,8.0,10.0,16.0,10.0,12.0,60.0,0.54,0,1.62,0.54,0.54,1,1,604,534,70.35,1,1,1,2,1,2,2,0,2,1,41,73,10.9,24,0,24,1,1,1,3,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,34.2,8.6,10.2,1848,549,680,0,0,0,19.4,15.6,11.4,24.4,8.6,19.4,98.8,6.7,2.62,1.2,53,0,58,1,1,2.2,2.8,2.8,0,5.2,5.4,1.5,7.9,5.0,5.4,30.4,56.160714285714,1.3035714285714,17.857142857143,2.61,2.59,2.82,2.61,0.95,0.57,2.61,2.66,2.63,2.41,2.55,2.80,2.63
22-41-0001-12,1.00,5.0,6.0,4.0,19.0,15.0,11.0,60.0,2.1,0,0,0,0.7,1,1,604,534,70.35,1,1,1,1,2,2,2,2,2,1,34,75.4,11.7,22,0,22,2,1,1,3,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,34.5,9,10.2,1430,498,626,0,0,0,20.0,16.0,8.2,22.4,6.8,22.2,95.6,6.6,2.7,1,72.8,0,56,1,1,2,2,2,0,5.3,5.3,4.0,7.7,5.2,4.9,32.5,58.142857142857,1.1714285714286,17.457142857143,2.66,2.60,2.60,2.69,2.17,1.86,2.57,2.49,2.66,2.54,2.69,2.69,2.26
22-41-0001-13,1.00,7.0,8.0,10.0,20.0,19.0,16.0,80.0,0,0.87,0,0.87,1.74,1,1,604,534,70.35,1,1,1,2,2,2,1,2,2,1,31,52.4,6.3,23,0,23,1,1,1,3,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,33,8.1,10.2,1147,1039,108,0,0,0,19.6,14.8,12.8,20.2,9.6,19.6,96.6,6.2,5.8,1.6,10.6,0,43,1,1.8,2.4,2.2,2.8,0,5.4,5.7,4.1,7.9,4.7,5.3,33.0,17.42,1.6,12.64,2.76,2.60,2.88,2.84,2.52,1.56,2.68,2.62,2.62,2.30,2.38,2.70,2.56
22-41-0001-14,1.00,6.0,9.0,13.0,23.0,24.0,16.0,91.0,1.85,0,0,0,0,1,1,604,534,70.35,1,1,1,1,1,2,2,2,2,1,34,70.8,13.3,24,0,24,2,1,1,3,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,36.7,9.5,10.2,1620,858,596,0,0,0,20.0,15.4,12.8,22.0,8.4,19.8,98.4,11.6,2.4,1.2,68,0,64,1,1,2.4,2.4,2.6,0,4.8,5.4,3.4,7.4,4.5,5.3,30.7,63.607142857143,1.3928571428571,16.75,2.46,2.32,2.75,2.64,1.93,1.50,2.50,2.43,2.43,2.18,2.29,2.71,2.57
22-45-0001-01,1.00,6.0,8.0,14.0,23.0,15.0,12.0,78.0,0,0,0,0,1.5,2,1,491,404,71.9,1,2,1,2,1,1,2,2,2,1,30,86.3,5.6,30,0,26,3,1,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,35,13.3,13.3,1333,283,177,0,0,0,19.8,16.8,12.4,24.2,10.0,21.6,104.8,20.8,8.8,2,37.2,0,58,1,1,2.6,3,3.2,0,5.6,5.7,3.5,8.3,5.0,5.7,33.7,34.115384615385,2,8.3461538461538,2.85,2.73,2.81,2.92,2.50,1.00,2.77,2.88,2.62,2.50,2.46,2.81,2.85
22-45-0001-02,1.00,7.0,11.0,12.0,19.0,17.0,13.0,79.0,0.77,0.38,0.38,1.15,7.31,2,2,491,404,71.9,1,2,1,2,1,1,2,2,2,1,46,87.7,11.4,11,0,25,4,1,1,8,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,37,10.5,0,2600,245,985,0,0,0,18.8,14.6,11.0,21.4,10.0,22.0,97.8,20.4,3,2,59.4,0,54,1,1,2.8,3.2,3,0,5.3,5.9,3.8,8.1,5.1,5.4,33.6,53,1.6896551724138,11.413793103448,2.79,2.48,3.00,2.86,2.45,1.34,2.72,2.62,2.79,2.41,2.72,2.76,2.62
22-45-0001-03,1.00,7.0,10.0,12.0,21.0,18.0,14.0,82.0,2.96,1.18,0,0,1.77,2,2,491,404,71.9,1,2,1,2,1,2,2,2,2,1,42,72.4,15.24,25,0,25,3,1,1,8,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,0,0,13.3,1691,684,452,0,0,0,21.2,15.5,12.5,25.0,11.0,22.2,107.5,23,3,1.75,72.75,0,56.25,1,1,3,3,3,0,5.5,5.6,3.0,7.5,4.8,5.5,31.9,66.466666666667,1.3,18.166666666667,2.67,2.80,2.80,2.77,1.77,1.23,2.40,2.47,2.67,2.23,2.60,2.77,2.77
22-45-0001-04,1.00,7.0,10.0,12.0,23.0,19.0,9.0,80.0,3.15,0.53,0,0,4.2,2,1,491,404,71.9,1,1,1,1,1,2,2,2,2,1,45,66.2,19.3,27,0,24,3,1,1,8,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,36.8,13,13.3,1903,1053,595,0,0,0,17.2,15.0,10.8,18.8,8.8,20.8,91.4,23.8,5.8,2,53.8,0,52,1,1,3.2,3.6,3.4,0,4.4,5.5,2.3,7.4,5.2,4.6,29.5,66.4,1.5666666666667,17.166666666667,2.23,2.20,2.73,2.80,1.73,0.57,2.50,2.50,2.40,2.53,2.70,2.57,2.03
22-45-0001-05,1.00,5.0,8.0,9.0,18.0,13.0,11.0,64.0,1.99,0,0,0,4.47,2,1,491,404,71.9,1,1,1,2,1,2,2,2,2,1,42,92.72,15.28,25,0,25,3,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,35,11,13.3,2015,317,576,0,0,0,19.2,10.8,9.2,20.0,9.2,20.8,89.2,10,2.6,1.6,66.2,0,39,1,1,2.8,2.6,2.8,0,5.6,5.5,1.5,7.8,5.4,5.6,31.3,49.125,1.4375,20.21875,2.78,2.81,2.69,2.81,1.28,0.19,2.44,2.69,2.66,2.53,2.84,2.81,2.75
22-45-0001-06,1.00,6.0,10.0,13.0,23.0,21.0,13.0,86.0,1.69,0.42,0.42,0,0.42,2,1,491,404,71.9,1,1,1,2,1,2,2,2,2,1,44,85.7,24.6,26,0,25,4,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,0,0,0,2362,688,1316,0,0,0,18.2,13.2,6.6,23.0,9.6,21.6,92.2,19.4,3.6,1.2,72.6,0,69,1,1,2.6,2,2.6,0,5.3,5.8,2.2,7.9,5.0,5.2,31.5,68.481481481481,1.5925925925926,26.444444444444,2.78,2.48,2.96,2.85,1.52,0.70,2.70,2.67,2.56,2.56,2.48,2.81,2.41
22-45-0001-07,1.00,3.0,6.0,11.0,10.0,11.0,9.0,50.0,0.46,0,1.37,0.46,7.29,2,1,491,404,71.9,1,2,1,2,1,2,2,2,2,1,45,76.64,11.7,26,0,24,3,2,1,8,1,1,2,2,1,2,1,1,2,2,1,1,2,2,1,0,0,13.3,2195,0,0,0,0,0,20.4,14.8,13.0,22.8,8.8,20.6,100.4,16.6,3,2,49.8,0,38,1,1,1.8,2,1.8,0,5.5,5.6,2.3,7.8,5.1,5.4,31.8,63.107142857143,1.5357142857143,11.035714285714,2.79,2.68,2.86,2.79,1.68,0.61,2.68,2.57,2.57,2.61,2.54,2.75,2.64
22-45-0001-08,1.00,7.0,9.0,12.0,21.0,20.0,14.0,83.0,2.46,0.49,0,0.99,4.43,2,1,491,404,71.9,1,1,1,1,2,2,2,2,2,1,39,88.7,16.6,29,0,28,4,1,1,8,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,36,4,13.3,2030,313,1020,0,0,0,17.0,10.4,8.6,22.6,8.4,20.6,87.6,18.5,1.9,1.6,59.4,0,64,1,1,1.8,2.2,2.4,0,5.5,5.7,2.4,8.0,5.2,5.0,31.8,61.4,1.4333333333333,17.6,2.87,2.63,2.87,2.80,1.73,0.67,2.63,2.67,2.67,2.57,2.67,2.63,2.40
22-45-0001-10,1.00,5.0,8.0,7.0,19.0,17.0,11.0,67.0,0,1.14,0,0,2.29,2,2,491,404,71.9,1,2,1,2,2,2,1,2,2,1,32,46.99,5.18,27,1,25,3,1,1,8,1,1,2,2,1,2,1,1,2,2,1,2,2,2,1,39,15.7,13.3,875,156,677,0,0,0,18.6,12.2,8.8,21.2,10.8,21.0,92.6,18.6,5.6,1.6,14.8,0,33,1,1.4,2,2.4,2.8,0,5.6,5.5,2.6,8.4,4.6,5.6,32.3,10.9,1.5333333333333,4.8333333333333,2.77,2.80,2.70,2.83,2.20,0.40,2.77,2.80,2.80,2.13,2.47,2.73,2.90
22-45-0001-11,1.00,5.0,6.0,12.0,21.0,19.0,13.0,76.0,1.89,1.89,1.89,1.26,0.63,2,1,491,404,71.9,1,1,1,2,2,2,2,1,2,6,35,47.1,34.1,26,0,26,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,2,2,1,42,0,13.3,1584,246,949,0,0,0,22.2,16.4,14.0,25.6,11.6,21.4,111.2,24,5.8,2,47.6,0,72,1,1,2,1.4,1.8,0,4.9,5.4,4.2,7.9,4.9,5.3,32.6,49.6,1.4666666666667,49.2,2.40,2.47,2.73,2.67,2.27,1.93,2.60,2.67,2.60,2.47,2.47,2.87,2.47
22-45-0003-02,1.00,6.0,10.0,9.0,19.0,17.0,13.0,74.0,0.89,0.13,0,0,3.55,1,1,632,596,69.1,1,2,1,2,1,2,2,2,2,1,48,85.2,14.2,30.75,0,21,4,1,1,8,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,34.8,11.6,0,2252,442,1539,0,0,0,15.6,10.2,7.4,21.8,6.8,19.6,81.4,7.2,2.8,1.4,77.2,0,36,1,1.2,2.6,2,2.4,0,5.4,5.3,2.7,7.8,4.9,5.3,31.4,56.466666666667,1.5,14.8,2.73,2.67,2.63,2.70,1.87,0.80,2.70,2.50,2.60,2.37,2.57,2.80,2.47
22-45-0003-03,0.75,7.0,11.0,13.0,23.0,21.0,12.0,87.0,2.09,0,0,0,2.09,1,1,632,596,69.1,1,1,1,2,2,2,2,1,2,6,36,48.2,53.8,14,0,14,2.46,1,1,8,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,41.6,0,0,958,27,620,0,0,0,18.0,13.0,10.7,21.3,9.3,21.7,94.0,8.3333333333333,3.3333333333333,1.3333333333333,60,0,60,1,1,3.3333333333333,4,3.3333333333333,0,4.6,5.7,3.7,8.2,5.3,5.4,32.9,45.2,1.6666666666667,40.666666666667,2.47,2.13,2.80,2.87,2.33,1.33,2.67,2.80,2.73,2.67,2.67,2.87,2.53
22-45-0003-04,1.00,5.0,11.0,9.0,15.0,17.0,10.0,67.0,1.73,0.43,0.43,0.43,0.43,1,1,632,596,69.1,1,2,1,2,1,2,2,2,2,1,48,70.9,13.5,29,0,29,2,1,1,8,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,32.2,0,0,2308,531,869,0,0,0,16.5,12.8,6.8,19.0,8.2,19.0,82.2,8.5,2.5,1.5,66.75,0,33.75,1.75,1.25,2.75,3,2.5,0,5.6,5.5,2.8,8.0,5.3,5.2,32.3,65.724137931034,1.4827586206897,12.48275862069,2.86,2.69,2.86,2.66,1.83,1.00,2.69,2.55,2.72,2.52,2.79,2.66,2.52
22-45-0003-05,1.00,8.0,10.0,10.0,24.0,21.0,14.0,87.0,0.44,0.44,0,1.76,1.32,1,1,596,596,69.1,1,2,1,1,1,2,2,2,2,1,48,79.2,11.2,29,0,25,2,1,1,8,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,35.3,8.2,0,2269,160,1309,0,0,0,20.2,12.8,5.4,19.4,9.4,19.6,86.8,7.5,4,1.25,55.75,0,43.75,1.75,1,2.5,2.5,2.25,0,5.1,5.3,2.0,7.6,5.1,5.3,30.3,54.962962962963,1.2222222222222,11.518518518519,2.74,2.41,2.70,2.59,1.22,0.78,2.63,2.44,2.48,2.56,2.52,2.81,2.44
